#orth_id	category	organism(s)
SinMel3107	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3109	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel311	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3110	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3111	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3112	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3113	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3115	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3117	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3118	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel312	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3120	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3122	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3124	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3125	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3127	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3128	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3129	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel313	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3130	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3131	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3133	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3134	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3135	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3136	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3137	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3139	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3140	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3142	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3143	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3144	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3145	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3146	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3147	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3148	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3149	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel315	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3159	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel316	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3166	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel317	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3175	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3176	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3177	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3178	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3179	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel318	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3180	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3181	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3182	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3183	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3185	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3186	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3187	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3188	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3189	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel319	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3190	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3191	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3192	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel3193	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
